max shift,t4,t5,t6
16,0.7373878872954189,0.7194579814663019,0.7144766278589038
15,0.73722001547905,0.7198655622968121,0.7164277237718036
14,0.7364449052628539,0.7221647712404041,0.7175629495137239
13,0.7344466484645827,0.7230372561864243,0.7192671888446662
12,0.7329618155370135,0.7242693039524226,0.7206536663318328
11,0.7294201972169819,0.725091377007094,0.7224918373184591
10,0.7254611898262904,0.7261871567543214,0.7234733985379808
9,0.7209056399104059,0.7270356479367581,0.7234887997257629
