ps,t4,t5,t6
43,0.8301349586314108,0.862767715104336,0.8340540503967949
42,0.8302708336079038,0.8640350978583681,0.8332669863151163
41,0.8304137157675899,0.8648758675126245,0.832936253058923
40,0.830570692918201,0.8656637271716604,0.8342387091197063
39,0.8307446006970306,0.8664075562525372,0.8366259038755514
